"X.35830865.","X.NULL.","X.ERR13902112.","X.NULL..1","X.NULL..2","X.AB.310.Genetic.Analyzer.","X.AMPLICON.","X.GENOMIC.","X.PCR."
"13762843","Bauru","SRR14054778","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762842","Bauru","SRR14054779","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762841","Bauru","SRR14054780","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762840","Bauru","SRR14054784","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762839","Bauru","SRR14054781","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762838","Bauru","SRR14054782","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762837","Bauru","SRR14054783","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762836","Bauru","SRR14054785","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762835","Bauru","SRR14054786","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762834","Bauru","SRR14054787","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762833","Bauru","SRR14054788","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762832","Bauru","SRR14054789","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762831","Bauru","SRR14054790","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762830","Bauru","SRR14054791","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762829","Bauru","SRR14054792","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762828","Bauru","SRR14054793","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762826","Bauru","SRR14054794","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762825","Bauru","SRR14054795","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762824","Bauru","SRR14054796","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762823","Bauru","SRR14054798","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762822","Bauru","SRR14054799","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762821","Bauru","SRR14054800","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762820","Bauru","SRR14054801","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762819","Bauru","SRR14054805","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762818","Bauru","SRR14054802","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762817","Bauru","SRR14054803","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762816","Bauru","SRR14054804","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762815","Bauru","SRR14054806","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762814","Bauru","SRR14054807","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762813","Bauru","SRR14054808","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762812","Bauru","SRR14054809","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762811","Bauru","SRR14054810","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762810","Bauru","SRR14054811","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762809","Bauru","SRR14054812","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762808","Bauru","SRR14054813","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762807","Bauru","SRR14054814","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762806","Bauru","SRR14054815","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762805","Bauru","SRR14054816","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762804","Bauru","SRR14054817","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762803","Bauru","SRR14054818","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762802","Bauru","SRR14054819","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762801","Bauru","SRR14054823","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762800","Bauru","SRR14054820","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762799","Bauru","SRR14054821","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762798","Bauru","SRR14054822","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762797","Bauru","SRR14054824","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762796","Bauru","SRR14054825","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762795","Bauru","SRR14054826","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762794","Bauru","SRR14054827","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762793","Bauru","SRR14054831","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762792","Bauru","SRR14054828","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762791","Bauru","SRR14054829","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762790","Bauru","SRR14054830","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762789","Bauru","SRR14054832","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762788","Bauru","SRR14054833","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762787","Bauru","SRR14054834","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762786","Bauru","SRR14054835","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762785","Bauru","SRR14054839","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762784","Bauru","SRR14054836","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762783","Bauru","SRR14054837","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762782","Bauru","SRR14054838","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762781","Bauru","SRR14054840","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762780","Bauru","SRR14054841","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762779","Bauru","SRR14054842","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762778","Bauru","SRR14054843","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762777","Bauru","SRR14054844","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762776","Bauru","SRR14054845","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762775","Bauru","SRR14054846","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762774","Bauru","SRR14054847","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762773","Bauru","SRR14054848","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762772","Bauru","SRR14054849","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762771","Bauru","SRR14054850","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762770","Bauru","SRR14054851","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762769","Bauru","SRR14054852","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762768","Bauru","SRR14054853","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762767","Bauru","SRR14054854","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762766","Bauru","SRR14054855","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762765","Bauru","SRR14054856","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762764","Bauru","SRR14054857","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762763","Bauru","SRR14054858","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762762","Bauru","SRR14054862","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762761","Bauru","SRR14054859","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762760","Bauru","SRR14054860","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762759","Bauru","SRR14054861","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762758","Bauru","SRR14054863","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762757","Bauru","SRR14054864","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762756","Bauru","SRR14054865","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762755","Bauru","SRR14054866","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762754","Bauru","SRR14054870","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762753","Bauru","SRR14054867","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762752","Bauru","SRR14054868","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762751","Bauru","SRR14054869","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762750","Bauru","SRR14054871","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762749","Bauru","SRR14054872","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762748","Bauru","SRR14054873","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762747","Bauru","SRR14054874","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762746","Bauru","SRR14054878","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762745","Bauru","SRR14054875","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762744","Bauru","SRR14054876","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762743","Bauru","SRR14054877","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762742","Bauru","SRR14054879","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762741","Bauru","SRR14054606","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762740","Bauru","SRR14054607","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762739","Bauru","SRR14054608","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762738","Bauru","SRR14054609","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762737","Bauru","SRR14054610","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762736","Bauru","SRR14054611","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762735","Bauru","SRR14054612","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762734","Bauru","SRR14054616","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762733","Bauru","SRR14054613","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762732","Bauru","SRR14054614","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762731","Bauru","SRR14054615","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762730","Bauru","SRR14054617","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762729","Bauru","SRR14054618","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762728","Bauru","SRR14054619","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762727","Bauru","SRR14054620","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762726","Bauru","SRR14054626","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762725","Bauru","SRR14054621","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762724","Bauru","SRR14054622","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762723","Bauru","SRR14054655","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762722","Bauru","SRR14054623","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762721","Bauru","SRR14054624","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762720","Bauru","SRR14054625","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762719","Bauru","SRR14054627","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762718","Bauru","SRR14054628","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762717","Bauru","SRR14054629","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762716","Bauru","SRR14054630","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762715","Bauru","SRR14054634","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762714","Bauru","SRR14054631","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762713","Bauru","SRR14054632","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762712","Bauru","SRR14054633","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762711","Bauru","SRR14054635","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762710","Bauru","SRR14054636","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762709","Bauru","SRR14054637","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762708","Bauru","SRR14054638","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762707","Bauru","SRR14054642","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762706","Bauru","SRR14054639","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762705","Bauru","SRR14054640","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762704","Bauru","SRR14054641","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762703","Bauru","SRR14054643","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762702","Bauru","SRR14054644","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762701","Bauru","SRR14054645","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762700","Bauru","SRR14054646","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762699","Bauru","SRR14054650","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762698","Bauru","SRR14054647","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762697","Bauru","SRR14054648","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762696","Bauru","SRR14054649","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762695","Bauru","SRR14054651","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762694","Bauru","SRR14054652","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762693","Bauru","SRR14054653","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"13762692","Bauru","SRR14054654","NULL","University of Sao Paulo","Illumina MiSeq","AMPLICON","GENOMIC","Restriction Digest"
"4096024","Sao Paulo","SRR5604206","NULL","Hospital Sirio-Libanes","Illumina MiSeq","AMPLICON","GENOMIC","Hybrid Selection"
"4096023","Sao Paulo","SRR5604207","NULL","Hospital Sirio-Libanes","Illumina MiSeq","AMPLICON","GENOMIC","Hybrid Selection"
"4096022","Sao Paulo","SRR5604208","NULL","Hospital Sirio-Libanes","Illumina MiSeq","AMPLICON","GENOMIC","Hybrid Selection"
"4096021","Sao Paulo","SRR5604209","NULL","Hospital Sirio-Libanes","Illumina MiSeq","AMPLICON","GENOMIC","Hybrid Selection"
